"130","283","2004","33500",
"130","283","2005","33843",
"130","283","2006","34190",
"130","283","2007","34525",
"130","283","2008","34872",
"130","283","2009","35226",
"130","283","2010","35612",
"130","283","2011","36024",
"130","283","2012","36460",
"130","283","2013","36901",
"130","283","2014","37322",
"130","283","2015","37718",
"130","283","2016","38070",
"130","283","2017","38392",
"130","283","2018","38682",
"130","283","2019","",
"130","284","1960","2.15197608012636",
"130","284","1961","1.57316545304179",
"130","284","1962","1.00770804976141",
"130","284","1963","0.558358409532094",
"130","284","1964","0.293078392698024",
"130","284","1965","0.197772969576327",
"130","284","1966","0.0987399998654982",
"130","284","1967","-0.0557975849830743",
"130","284","1968","0.0515065682260065",
"130","284","1969","0.180064357333814",
"130","284","1970","0.589367497146794",
"130","284","1971","1.00413935549602",
"130","284","1972","1.38158439720245",
"130","284","1973","1.6003641207088",
"130","284","1974","1.6113996566634",
"130","284","1975","1.44704127857916",
"130","284","1976","1.28545597176626",
"130","284","1977","1.11040823012202",
"130","284","1978","1.07138376449536",
"130","284","1979","1.16996056423632",
"130","284","1980","1.32108283885758",
"130","284","1981","1.54713976986631",
"130","284","1982","1.69746177254631",
"130","284","1983","1.68692536671025",
"130","284","1984","1.45920938501384",
"130","284","1985","1.12309785013467",
"130","284","1986","0.722274319949596",
"130","284","1987","0.436359331088382",
"130","284","1988","0.208914917500664",
"130","284","1989","0.259678281707872",
"130","284","1990","0.452820684200241",
"130","284","1991","0.623097173438586",
"130","284","1992","0.816989767948837",
"130","284","1993","0.936501820406819",
"130","284","1994","0.95410175575502",
"130","284","1995","0.919042952240936",
"130","284","1996","0.904220968558564",
"130","284","1997","0.91530145232277",
"130","284","1998","0.878482955573281",
"130","284","1999","0.908523599348858",
"130","284","2000","0.94701525062047",
"130","284","2001","0.999745238221797",
"130","284","2002","1.02948393755394",
"130","284","2003","1.05217847844609",
"130","284","2004","1.0412228556266",
"130","284","2005","1.01867444598722",
"130","284","2006","1.02010203603169",
"130","284","2007","0.975049564414587",
"130","284","2008","1.00005156407356",
"130","284","2009","1.01002313740124",
"130","284","2010","1.08982134013208",
"130","284","2011","1.15027232878459",
"130","284","2012","1.20303862512465",
"130","284","2013","1.20228816997615",
"130","284","2014","1.13443141610015",
"130","284","2015","1.05544689788934",
"130","284","2016","0.928913630423264",
"130","284","2017","0.842253416153839",
"130","284","2018","0.752527100059372",
"130","284","2019","",
"130","285","1960","0",
"130","285","1961","0",
"130","285","1962","0",
"130","285","1963","0",
"130","285","1964","0",
"130","285","1965","0",
"130","285","1966","0",
"130","285","1967","0",
"130","285","1968","0",
"130","285","1969","0",
"130","285","1970","0",
"130","285","1971","0",
"130","285","1972","0",
"130","285","1973","0",
"130","285","1974","0",
"130","285","1975","0",
"130","285","1976","0",
"130","285","1977","0",
"130","285","1978","0",
"130","285","1979","0",
"130","285","1980","0",
"130","285","1981","0",
"130","285","1982","0",
"130","285","1983","0",
"130","285","1984","0",
"130","285","1985","0",
"130","285","1986","0",
"130","285","1987","0",
"130","285","1988","0",
"130","285","1989","0",
"130","285","1990","0",
"130","285","1991","0",
"130","285","1992","0",
"130","285","1993","0",
"130","285","1994","0",
"130","285","1995","0",
"130","285","1996","0",
"130","285","1997","0",
"130","285","1998","0",
"130","285","1999","0",
"130","285","2000","0",
"130","285","2001","0",
"130","285","2002","0",
"130","285","2003","0",
"130","285","2004","0",
"130","285","2005","0",
"130","285","2006","0",
"130","285","2007","0",
"130","285","2008","0",
"130","285","2009","0",
"130","285","2010","0",
"130","285","2011","0",
"130","285","2012","0",
"130","285","2013","0",
"130","285","2014","0",
"130","285","2015","0",
"130","285","2016","0",
"130","285","2017","0",
"130","285","2018","0",
"130","285","2019","",
"130","286","1960","",
"130","286","1961","",
"130","286","1962","",
"130","286","1963","",
"130","286","1964","",
"130","286","1965","",
"130","286","1966","",
"130","286","1967","",
"130","286","1968","",
"130","286","1969","",
"130","286","1970","",
"130","286","1971","",
"130","286","1972","",
"130","286","1973","",
"130","286","1974","",
"130","286","1975","",
"130","286","1976","",
"130","286","1977","",
"130","286","1978","",
"130","286","1979","",
"130","286","1980","",
"130","286","1981","",
"130","286","1982","",
"130","286","1983","",
"130","286","1984","",
"130","286","1985","",
"130","286","1986","",
"130","286","1987","",
"130","286","1988","",
"130","286","1989","",
"130","286","1990","",
"130","286","1991","",
"130","286","1992","",
"130","286","1993","",
"130","286","1994","",
"130","286","1995","",
"130","286","1996","",
"130","286","1997","",
"130","286","1998","",
"130","286","1999","",
"130","286","2000","",
"130","286","2001","",
"130","286","2002","",
"130","286","2003","",
"130","286","2004","",
"130","286","2005","",
"130","286","2006","",
"130","286","2007","",
"130","286","2008","",
"130","286","2009","",
"130","286","2010","",
"130","286","2011","",
"130","286","2012","",
"130","286","2013","",
"130","286","2014","",
"130","286","2015","",
"130","286","2016","",
"130","286","2017","",
"130","286","2018","",
"130","286","2019","",
"130","287","1960","0",
"130","287","1961","0",
"130","287","1962","0",
"130","287","1963","0",
"130","287","1964","0",
"130","287","1965","0",
"130","287","1966","0",
"130","287","1967","0",
"130","287","1968","0",
"130","287","1969","0",
"130","287","1970","0",
"130","287","1971","0",
"130","287","1972","0",
"130","287","1973","0",
"130","287","1974","0",
"130","287","1975","0",
"130","287","1976","0",
"130","287","1977","0",
"130","287","1978","0",
"130","287","1979","0",
"130","287","1980","0",
"130","287","1981","0",
"130","287","1982","0",
"130","287","1983","0",
"130","287","1984","0",
"130","287","1985","0",
"130","287","1986","0",
"130","287","1987","0",
"130","287","1988","0",
"130","287","1989","0",
"130","287","1990","0",
"130","287","1991","0",
"130","287","1992","0",
"130","287","1993","0",
"130","287","1994","0",
"130","287","1995","0",
"130","287","1996","0",
"130","287","1997","0",
"130","287","1998","0",
"130","287","1999","0",
"130","287","2000","0",
"130","287","2001","0",
"130","287","2002","0",
"130","287","2003","0",
"130","287","2004","0",
"130","287","2005","0",
"130","287","2006","0",
"130","287","2007","0",
"130","287","2008","0",
"130","287","2009","0",
"130","287","2010","0",
"130","287","2011","0",
"130","287","2012","0",
"130","287","2013","0",
"130","287","2014","0",
"130","287","2015","0",
"130","287","2016","0",
"130","287","2017","0",
"130","287","2018","0",
"130","287","2019","",
"133","268","1960","",
"133","268","1961","",
"133","268","1962","",
"133","268","1963","",
"133","268","1964","",
"133","268","1965","",
"133","268","1966","",
"133","268","1967","",
"133","268","1968","",
"133","268","1969","",
"133","268","1970","",
"133","268","1971","",
"133","268","1972","",
"133","268","1973","",
"133","268","1974","",
"133","268","1975","",
"133","268","1976","",
"133","268","1977","",
"133","268","1978","",
"133","268","1979","",
"133","268","1980","",
"133","268","1981","",
"133","268","1982","",
"133","268","1983","",
"133","268","1984","",
